theta_deg_zhang_sign,moment_mts_centered_nm_zhang_sign,moment_mts_refit_cubic_nm,moment_paper_f0_nm,moment_paper_f500_nm,moment_diff_mts_minus_paper_f0_nm,moment_diff_mts_minus_paper_f500_nm
-2.8408001945407437,-0.8903607214428861,-0.6216916588341265,-3.6655462318061414,-8.636946572252443,2.7751855103632552,7.746585850809557
-2.765059795082861,-0.8591763527054104,-0.5940414412024432,-3.5186709256992454,-8.357525567094251,2.659494572993835,7.498349214388841
-2.6974644865825455,-0.8279919839679364,-0.5700096701389772,-3.3904365503170277,-8.110999401836482,2.5624445663490913,7.2830074178685456
-2.614770533226826,-0.7968076152304606,-0.541423006476381,-3.23714780883898,-7.812996241985926,2.4403401936085194,7.016188626755465
-2.526104205323745,-0.7656232464929849,-0.5117473051438044,-3.0770965246931183,-7.497778884009672,2.3114732782001335,6.732155637516687
-2.439777940780655,-0.7344388777555109,-0.48380500268991544,-2.925467611378382,-7.195079007744528,2.191028733622871,6.4606401299890175
-2.357145431814364,-0.7032545090180351,-0.4579182415825008,-2.78412799833516,-6.909132504010297,2.080873489317125,6.205877994992262
-2.2868732029990966,-0.6720701402805611,-0.43655243543514793,-2.666799432913537,-6.668827538161956,1.994729292632976,5.996757397881395
-2.2170770836868456,-0.6408857715430853,-0.4159106291441037,-2.5528287099393703,-6.43271360639135,1.911942938396285,5.791827834848265
-2.138194557409861,-0.6097014028056114,-0.39326343535755237,-2.4270391005588405,-6.168879576026097,1.8173376977532292,5.559178173220485
-2.054711073682065,-0.5785170340681356,-0.3700674111515554,-2.2973322048394924,-5.893076583783106,1.7188151707713568,5.3145595497149705
-1.9695253468238052,-0.5473326653306616,-0.34719880514264767,-2.1685274588401855,-5.615196815781845,1.621194793509524,5.067864150451183
-1.8826922198835565,-0.5161482965931858,-0.3247006538785618,-2.040835478852358,-5.335546863648582,1.5246871822591723,4.819398567055396
-1.783560436722302,-0.48496392785571185,-0.2999936437928681,-1.899395974439733,-5.020626738703761,1.4144320465840212,4.5356628108480495
-1.6936869539214183,-0.4537795591182361,-0.2784712070299223,-1.7750607762950288,-4.739012945657511,1.3212812171767927,4.285233386539275
-1.6191950334256777,-0.4225951903807621,-0.26124810547610544,-1.674741812482168,-4.508333120977104,1.252146622101406,4.085737930596342
-1.5505200962880472,-0.39141082164328633,-0.24585283547786935,-1.5844040213447046,-4.297814189848787,1.1929931997014183,3.906403368205501
-1.4637952586519796,-0.36022645290581057,-0.227057421647337,-1.4731983047948505,-4.034840007435815,1.11297185188904,3.674613554530004
-1.3554229176349415,-0.3290420841683366,-0.2045559589110503,-1.3386236374321403,-3.7106137432932877,1.0095815532638037,3.381571659124951
-1.2481486099286196,-0.2978577154308608,-0.1833252603804839,-1.2100617181956026,-3.394321785570687,0.9122040027647418,3.096464070139826
-1.1162900424914186,-0.2666733466933868,-0.15859484296386017,-1.058134146009805,-3.011641720369788,0.7914607993164182,2.744968373676401
-0.9991290864819982,-0.23548897795591106,-0.1378319631033541,-0.9285550193436849,-2.677030920687182,0.6930660413877738,2.441541942731271
-0.8967445216720724,-0.20430460921843707,-0.12058061625531916,-0.8193165625036232,-2.38861947542975,0.6150119532851861,2.184314866211313
-0.7922150984971705,-0.1731202404809613,-0.10379147600421963,-0.7114831622858361,-2.0978595846558847,0.5383629218048748,1.9247393441749234
-0.663520316257389,-0.14193587174348732,-0.08421282457723403,-0.5836255696284881,-1.744786123078919,0.4416896978850008,1.6028502513354317
-0.5430250594107817,-0.11075150300601155,-0.06691996457973452,-0.468588429564296,-1.418882283533164,0.3578369265582845,1.3081307805271525
-0.39330547126652016,-0.07956713426853756,-0.046750184680795163,-0.3315952825915896,-1.019879857308,0.25202814832305204,0.9403127230394623
-0.21360735611397175,-0.0483827655310618,-0.02433400269099297,-0.1752866062532987,-0.5490994794527493,0.1269038407222369,0.5007167139216875
-0.0783464001291303,-0.017198396793586923,-0.008650452566146057,-0.06303762227645597,-0.200143822502434,0.04583922548286905,0.1829454257088471
0.06371236617352793,0.013985971943887954,0.006812770527434786,0.05024736183987421,0.1617440026435481,-0.036261389895986255,-0.14775803069966015
0.2257819431617294,0.04517034068136283,0.023302231719163603,0.174202376034628,0.5693207765676545,-0.12903203535326516,-0.5241504358862916
0.39940394340165164,0.07635470941883771,0.039746192155330186,0.3013503805804082,1.0003072815332987,-0.2249956711615705,-0.923952572114461
0.5712333652792327,0.10753907815631258,0.054929805707828155,0.4220986840933681,1.4217570733320253,-0.3145596059370555,-1.3142179951757127
0.7989821043150509,0.13872344689378746,0.07364737185547017,0.5754862424631977,1.9737049250145366,-0.4367627955694102,-1.8349814781207492
0.9816810845028279,0.16990781563126234,0.08772437151091983,0.6940042209294008,2.4119461188093494,-0.5240964052981385,-2.242038303178087
1.159870496848923,0.2010921843687381,0.10084143657472326,0.8065421073529456,2.836315476838561,-0.6054499229842075,-2.635223292469823
1.3568102688307793,0.23227655310621298,0.11484421435584759,0.9283151872335723,3.302733157687436,-0.6960386341273593,-3.070456604581223
1.5527350872682764,0.26346092184368786,0.1284825501153728,1.0477072899702335,3.764993692689717,-0.7842463681265457,-3.5015327708460293
1.7376956299691648,0.29464529058116273,0.14129667061396647,1.1597046903874642,4.200672042833503,-0.8650593998063014,-3.90602675225234
1.971141410569044,0.3258296593186376,0.15768971752564745,1.3013860013275345,4.7508834698233615,-0.9755563420088968,-4.425053810504724
2.2013405934602273,0.3570140280561125,0.17444621849135983,1.442968206966528,5.295314245521926,-1.0859541789104155,-4.938300217465813
2.4034716654973494,0.38819839679358736,0.18993901464146978,1.5700936452598193,5.77616905988018,-1.181895248466232,-5.387970663086593
2.55744572143045,0.41938276553106224,0.20239283693115293,1.669396735951438,6.144926748454726,-1.2500139704203757,-5.725543982923663
2.7478229210809055,0.4505671342685371,0.21875248671685177,1.7959090245021438,6.604599136393729,-1.3453418902336067,-6.1540320021251915
2.9341936320766835,0.481751503006012,0.2359866610626723,1.9245716789353127,7.059410535069508,-1.4428201759293007,-6.5776590320634964
3.141465811466938,0.5129358717434869,0.2568116806940099,2.074300007131661,7.571865177198802,-1.5613641353881742,-7.058929305455315
3.328146956088474,0.5441202404809617,0.27727889850438714,2.2160701705484227,8.040327343703252,-1.671949930067461,-7.49620710322229
3.5170114293156796,0.5753046092184375,0.29984535085169306,2.3670739354736288,8.521843936776069,-1.7917693262551913,-7.946539327557631
3.6927752519235084,0.6064889779559124,0.3227062567277899,2.5152221554747936,8.977578846340933,-1.9087331775188812,-8.37108986838502
3.857121907004743,0.6376733466933873,0.3458542264272586,2.661039537558712,9.411002874817012,-2.0233661908653247,-8.773329528123625
4.028017782932205,0.6688577154308621,0.37188946111114557,2.820783461602548,9.869814581733905,-2.1519257461716856,-9.200956866303043
4.153816124501708,0.700042084168337,0.3924215997374072,2.9440367075914837,10.213214925469472,-2.2439946234231467,-9.513172841301134
4.33083926794769,0.7312264529058119,0.4234070279243476,3.1261694739673063,10.705138192875765,-2.3949430210614944,-9.973911739969953
4.507922014943844,0.7624108216432868,0.45700343051414405,3.319188975502051,11.208052501653778,-2.5567781538587644,-10.445641680010493
4.659361801060188,0.7935951903807617,0.48792569847767864,3.4933975214509636,11.647280673306293,-2.699802331070202,-10.853685482925531
4.789473451995638,0.8247795591182365,0.5161914433176273,3.6501690537178098,12.031747594710176,-2.8253894945995732,-11.206968035591938
4.922330329044545,0.8559639278557114,0.5467468262311819,3.8173345652156185,12.431412641043574,-2.961370637359907,-11.575448713187862
5.050656080389265,0.8871482965931863,0.5779510450442713,3.985884151865763,12.824532292546976,-3.098735855272577,-11.937383995953791
5.175005738541699,0.9183326653306612,0.6098350485940801,4.156118762189372,13.212378804637346,-3.237786096858711,-12.294046139306685
5.297713394735631,0.9495170340681369,0.6429445226723914,4.331019357718201,13.602017798505555,-3.3815023236500643,-12.652500764437418
5.426424676448917,0.9807014028056118,0.679493145816075,4.522123675635758,14.018366859421363,-3.541422272830146,-13.037665456615752
5.537715215923225,1.0118857715430867,0.7126457234514828,4.693886002954909,14.38488763082055,-3.6820002314118225,-13.373001859277464
5.6811765203502596,1.0430701402805616,0.7575746538882366,4.924532645110455,14.866591555723408,-3.8814625048298934,-13.823521415442848
5.788684543783491,1.0742545090180364,0.792912349044801,5.104406604745622,15.234604556366731,-4.030152095727585,-14.160350047348695
5.9052803861940575,1.1054388777555113,0.8329017957150059,5.306504400008728,15.64074507584833,-4.2010655222532165,-14.535306198092819
6.016417889008503,1.1366232464929862,0.8726745862073992,5.50612555406303,16.03485685982791,-4.369502307570044,-14.898233613334925
6.110632801277712,1.167807615230461,0.9076883220148476,5.680826394660197,16.37443379689619,-4.513018779429736,-15.20662618166573
6.22745183829316,1.198991983967936,0.9527955931893697,5.904592489870779,16.802633206883808,-4.705600505902843,-15.603641222915872
6.341123306444144,1.2301763527054108,0.9985299311166004,6.130115471295482,17.227081257572735,-4.899939118590071,-15.996904904867325
6.453598769037663,1.2613607214428857,1.0456160230000648,6.361015567687298,17.65481341350321,-5.0996548462444125,-16.393452692060322
6.567024543406463,1.2925450901803606,1.0949905202963346,6.6018640680576075,18.09415701901892,-5.309318977877247,-16.801611928838557
6.660050592345909,1.3237294589178363,1.1369330982597288,6.80552432560537,18.46061286221071,-5.481794866687534,-17.136883403292874
6.7449008564469235,1.3549138276553112,1.1763498045601921,6.996198000510508,18.799774499292624,-5.641284172855197,-17.444860671637315
6.828990449034299,1.386098196392786,1.2165241882661508,7.189867697194449,19.14060098300447,-5.803769500801663,-17.754502786611685
6.9073314372300825,1.417282565130261,1.2549633069426283,7.374581300120085,19.46241131527273,-5.957298734989824,-18.045128750142467
6.981502851823123,1.4484669338677358,1.2922690389200557,7.553330510088018,19.770960500778482,-6.104863576220282,-18.322493566910747
7.072716594684367,1.4796513026052107,1.3393819883700755,7.778387851751271,20.155641892448912,-6.29873654914606,-18.6759905898437
7.164286962216501,1.5108356713426856,1.3880717723202776,8.0102298976059,20.547732081484774,-6.499394226263214,-19.036896410142088
7.250266898213853,1.5420200400801605,1.4350799981799427,8.233393223286907,20.92136029516115,-6.691373183206746,-19.37934025508099
7.3345481395133945,1.5732044088176353,1.4823920765305059,8.457376691601947,21.29283593575039,-6.884172282784312,-19.719631526932755
7.404402832978748,1.6043887775551102,1.5225436399065182,8.647000784810544,21.604705742523354,-7.042612007255434,-20.000316964968242
7.4697700028483105,1.635573146292585,1.5608956820421827,8.827753244068916,21.89985074905346,-7.192180097776331,-20.264277602760874
7.539752467946071,1.66675751503006,1.6028011573615317,9.024857452919395,22.21942427182502,-7.358099937889335,-20.55266675679496
7.606069992124249,1.6979418837675357,1.6433282200579595,9.21510484419382,22.525727330411257,-7.517162960426285,-20.827785446643723
7.667132391833155,1.7291262525050106,1.6813539297211424,9.393292284355567,22.810773970063586,-7.664166031850557,-21.081647717558575
7.732711357594875,1.7603106212424855,1.722958582323956,9.587914586907843,23.120159462698872,-7.827603965665357,-21.359848841456387
7.807855674828506,1.7914949899799604,1.7716182499388515,9.815115719235955,23.47886315018584,-8.023620729255995,-21.68736816020588
7.874687861262672,1.8226793587174352,1.8157906358467966,10.020988794527009,23.801692551736686,-8.198309435809573,-21.97901319301925
7.936977005243508,1.8538637274549101,1.8577274872718832,10.216127576652529,24.105837335828667,-8.362263849197618,-22.251973608373756
7.998632942905269,1.885048096192385,1.8999743472631887,10.41241238310547,24.410020033189692,-8.527364286913086,-22.524971936997307
8.058552179707439,1.9162324649298599,1.9417399078081379,10.606181059837635,24.70864737432565,-8.689948594907776,-22.79241490939579
8.122424840949687,1.9474168336673348,1.987037793835114,10.816036635998785,25.030280107660737,-8.86861980233145,-23.082863273993404
8.186389995290078,1.9786012024048096,2.0332122759214926,11.029644782523038,25.355827274280674,-9.051043580118229,-23.377226071875864
8.25718741190949,2.0097855711422845,2.0852746214868407,11.270134205845661,25.72021217668727,-9.260348634703377,-23.710426605544985
8.322359294550948,2.0409699398797594,2.1340968920491763,11.495329028995524,26.059457794459682,-9.454359089115766,-24.018487854579924
8.380126076921814,2.0721543086172343,2.1780974579027563,11.698023539498507,26.36324417411168,-9.625869230881273,-24.29108986549445
8.43719362421453,2.10333867735471,2.2222410469833527,11.9011392143789,26.666228056754328,-9.79780053702419,-24.562889379399618
8.489487705731529,2.134523046092185,2.2632866625089645,12.089794705650522,26.946398190680696,-9.955271659558338,-24.811875144588512
8.543274680702016,2.16570741482966,2.3061018579913886,12.286380102630794,27.237110793859323,-10.120672687801134,-25.07140337902966
8.598416736237203,2.1968917835671347,2.3506299525209786,12.49061765793805,27.537846946353156,-10.293725874370914,-25.34095516278602
8.650232712413796,2.2280761523046095,2.3930618999448785,12.68504620708907,27.822953453813213,-10.45697005478446,-25.594877301508603
8.698863057998997,2.2592605210420844,2.433408764365418,12.86975050102077,28.092760852519014,-10.610489979978684,-25.83350033147693
8.745250466736895,2.2904448897795593,2.4723705036030967,13.047961429441365,28.352149746230932,-10.757516539661806,-26.06170485645137
8.789506146591203,2.321629258517034,2.5099775927270644,13.219838463866958,28.601474220401563,-10.898209205349925,-26.27984496188453
8.831630097561918,2.352813627254509,2.5461709835121837,13.385130321635732,28.84048299236909,-11.032316694381223,-26.48766936511458
8.88391907004524,2.383997995991984,2.5916414394499947,13.592622283624646,29.139480656203816,-11.208624287632663,-26.755482660211833
8.941076669404275,2.415182364729459,2.6420387359147885,13.822385766702311,29.46926993815979,-11.407203401972852,-27.05408757343033
8.996224864977064,2.4463667334669337,2.6913556520209396,14.047016697033971,29.790410210743833,-11.600649963567037,-27.344043477276898
9.048389102042075,2.4775511022044094,2.7386336765253634,14.262175162433223,30.096856091006856,-11.784624060228815,-27.619304988802448
9.091456814128186,2.5087354709418843,2.7781316288827282,14.441792221559382,30.35184164628371,-11.933056750617498,-27.843106175341823
9.12569648929174,2.539919839679359,2.80983471791264,14.58587565907769,30.555844515338233,-12.04595581939833,-28.015924675658873
9.158979330965517,2.571104208416834,2.8409090508987367,14.727028548088828,30.75524237727848,-12.155924339671994,-28.184138168861647
9.19131439652646,2.602288577154309,2.8713423932392,14.865201197463243,30.950001391384546,-12.262912620308935,-28.34771281423024
9.222696588600336,2.633472945891784,2.9011097389069067,15.000285767519326,31.14000479756991,-12.366812821627542,-28.506531851678126
9.258173148728021,2.6646573146292587,2.93503577860613,15.154166549348176,31.355969559622213,-12.489509234718916,-28.691312244992954
9.294643006882922,2.6958416833667336,2.9702173038905046,15.313658244221745,31.579283506266858,-12.617816560855012,-28.883441822900124
9.332109342913439,2.7270260521042085,3.006684275996779,15.47888946213565,31.81008081223417,-12.75186341003144,-29.08305476012996
9.371096538071079,2.7582104208416833,3.0449820626052113,15.652321947484893,32.05174088910928,-12.89411152664321,-29.293530468267598
9.411188486088431,2.789394789579158,3.084739775030058,15.832266150487069,32.301846001141826,-13.04287136090791,-29.512451211562666
9.45391669143803,2.820579158316633,3.127532193103394,16.025834919217516,32.570189129234066,-13.205255760900883,-29.749609970917433
9.500538652719644,2.851763527054109,3.174721862711571,16.239164925955055,32.865107568214434,-13.387401398900947,-30.013344041160323
9.550744109148203,2.8829478957915837,3.2261228454056523,16.4713828137463,33.18518500475565,-13.588434917954714,-30.302237108964068
9.600271357351845,2.9141322645290586,3.277426719685208,16.703010396291198,33.50348527165693,-13.78887813176214,-30.58935300712787
9.650093957931393,2.9453166332665335,3.3296388017402503,16.938587484863053,33.82625191124299,-13.99327085159652,-30.88093527797646
9.700211910886853,2.9765010020040084,3.382773632257954,17.178176284502428,34.15354712855442,-14.20167528249842,-31.177046126550415
9.745466766713626,3.0076853707414832,3.431284227598868,17.396784282659418,34.45135112440826,-14.389098911917934,-31.443665753666778
9.788959595438309,3.038869739478958,3.478384161396751,17.608919964573044,34.73959925659008,-14.570050225094086,-31.700729517111125
9.830527626534254,3.070054108216433,3.5238399870603336,17.81354566920806,35.01696901564301,-14.743491560991629,-31.946914907426574
9.861109152153528,3.101238476953908,3.5575578246857713,17.965266065806603,35.22220708207527,-14.864027588852695,-32.12096860512136
9.888921323698169,3.1324228456913827,3.5884263191901167,18.104117557941912,35.409729874413706,-14.971694712250528,-32.277307028722326
9.912744302249058,3.1636072144288576,3.6150222885185612,18.22371455970472,35.57101708864057,-15.060107345275863,-32.407409874211716
9.936913261611618,3.1947915831663325,3.6421511565788443,18.34567409630637,35.7352723041267,-15.15088251314004,-32.54048072096037
9.961428201785848,3.2259759519038083,3.6698197055304114,18.470025124383056,35.902524477508294,-15.244049172479247,-32.67654852560449
9.986100816932707,3.257160320641283,3.6978205421142274,18.595834406572898,36.071510836205135,-15.338674085931615,-32.81435051556385
10.009957546451368,3.288344689378758,3.725043091891734,18.718113380714787,36.23553908700468,-15.42976869133603,-32.94719439762592
10.032971558583002,3.319529058116233,3.7514419950761404,18.836661637048657,36.39436186456891,-15.517132578932424,-33.074832806452676
10.054927217607261,3.3507134268537078,3.7767535099559884,18.950298489173925,36.54642111998663,-15.599585062320216,-33.195707693132924
10.076207709883173,3.3818977955911826,3.8014049719240965,19.060945697541754,36.694309189837305,-15.679047901950572,-33.312411394246126
10.097036222129866,3.4130821643286575,3.825645921709002,19.169725323237547,36.839538711964806,-15.75664315890889,-33.42645654763615
10.126155623350314,3.4442665330661324,3.85972411941077,19.322607558646027,37.04337989950908,-15.878341025579894,-33.59911336644294
10.155536182403678,3.4754509018036073,3.89433082953151,19.477812073488387,37.25000039269482,-16.00236117168478,-33.77454949089122
10.184825922501606,3.506635270541082,3.9290541709248306,19.633491109189304,37.45693647356711,-16.126855838648222,-33.95030120302603
10.214024843644093,3.537819639278557,3.9638928281143517,19.78963908907375,37.664182565450915,-16.251819449795192,-34.126362926172355
10.242891654648233,3.569004008016032,3.9985548238406743,19.94494827206241,37.870008667696816,-16.375944264046375,-34.301004659680785
10.271276680587285,3.6001883767535077,4.03285192967508,20.098577110909332,38.07331130193708,-16.498388734155824,-34.473122925183574
10.298722312229359,3.6313727454909825,4.066216060693868,20.247984186887187,38.270748233288565,-16.616611441396206,-34.63937548779758
10.325255381333287,3.6625571142284574,4.098660317301441,20.393232286916202,38.46242920424945,-16.730675172687747,-34.799872090021
10.351091523619417,3.6937414829659323,4.130431928718261,20.535431672556108,38.64984183889008,-16.841690189590174,-34.95610035592415
10.375847552728727,3.724925851703407,4.161041979985949,20.672397807058317,38.83013102433359,-16.94747195535491,-35.10520517263018
10.399425204642142,3.756110220440882,4.190347105006877,20.80349371160897,39.00248781973272,-17.047383491168087,-35.24637759929184
10.42328287348268,3.787294589178357,4.2201517289049955,20.936793152441446,39.17753818103614,-17.149498563263087,-35.39024359185778
10.45079967717399,3.818478957915832,4.254717327784764,21.091347212374927,39.38024664742941,-17.272868254459095,-35.56176768951358
10.47730340079858,3.8496633266533067,4.288203060114531,21.24103390698616,39.576314858383675,-17.391370580332854,-35.72665153173037
10.507751851490477,3.8808476953907816,4.3269068700663205,21.413999267207252,39.802565007315586,-17.53315157181647,-35.9217173119248
10.538639638914244,3.9120320641282564,4.36642581282158,21.5905562549978,40.033175623097726,-17.678524190869545,-36.12114355896947
10.568794825073809,3.9432164328657313,4.405257688081547,21.76399414916275,40.259385093041914,-17.82077771629702,-36.31616866017618
10.59867501920105,3.9744008016032066,4.443980147804107,21.9368952871884,40.48457657079024,-17.962494485585193,-36.51017576918703
10.62828022129597,4.005585170340682,4.4825872677449485,22.109234410311295,40.708724797579244,-18.103649239970615,-36.70313962723856
10.657610431358567,4.036769539078156,4.521073141328456,22.28098633314157,40.93180458801906,-18.244216794063412,-36.895035048940905
10.686665649388843,4.067953907815632,4.559431880669922,22.45212594807557,41.15379083450604,-18.384172040259937,-37.085836926690405
10.715445875386797,4.099138276553107,4.597657617588236,22.62262822966744,41.37465851159433,-18.523489953114336,-37.27552023504123
10.742350681254086,4.1303226452905815,4.633600132048562,22.782907013472055,41.58202070566671,-18.652584368181472,-37.451698060376124
10.76421368622467,4.161507014028056,4.662955464809736,22.9137835802381,41.75115753113127,-18.752276566210043,-37.589650517103216
10.786229169926582,4.192691382765531,4.6926501777578284,23.04614799213106,41.92204903950258,-18.85345660936553,-37.72935765673705
10.80354411160105,4.223875751503006,4.716099884756688,23.150657504254315,42.056859699556156,-18.92678175275131,-37.83298394805315
10.819905192766436,4.255060120240481,4.738334899130628,23.249739119009696,42.18457320635096,-18.994678998769217,-37.92951308611048
10.83663402634555,4.286244488977957,4.761147323676873,23.35137938428808,42.31548893039279,-19.065134895310123,-38.02924444141483
10.85373061233839,4.317428857715431,4.784542482040402,23.455601045332436,42.44962961692462,-19.138172187617005,-38.132200759209184
10.871101175734124,4.3486132264529065,4.808396822594981,23.561852831016683,42.5862798885514,-19.213239604563775,-38.2376666620985
10.8884513976756,4.3797975951903805,4.832308176531495,23.668343044816776,42.72313299074908,-19.288545449626397,-38.3433353955587
10.905781278162817,4.410981963927856,4.856276403949913,23.77507109634132,42.860188333126246,-19.364089132413465,-38.44920636919839
10.923090817195774,4.44216633266533,4.880301364183906,23.882036391875147,42.99744532196775,-19.439870059209817,-38.55527898930242
10.94052204874979,4.473350701402806,4.904581101748654,23.99012051990708,43.13603410521921,-19.516769818504272,-38.6626834038164
10.95815172628668,4.504535070140281,4.929225067232768,24.09981026289883,43.276575783900526,-19.59527519275855,-38.77204071376025
10.975514050291833,4.535719438877756,4.953581782682552,24.208205977209985,43.41535556522069,-19.67248653833223,-38.87963612634294
10.992546761979884,4.566903807615231,4.977559642542344,24.31490075491184,43.551857588376635,-19.74799694729661,-38.9849537807614
11.009006183840606,4.5980881763527055,5.000809203473296,24.418340815589833,43.68410163731089,-19.820252639237125,-39.086013460958185
11.024892315873995,4.62927254509018,5.023322506155033,24.51849216222012,43.81205371499961,-19.88921961712994,-39.182781169909426
11.040205158080054,4.660456913827655,5.045091846077049,24.61532188514174,43.93568091178183,-19.954864971314084,-39.27522399795417
11.055038485469618,4.691641282565131,5.066243694749643,24.70939373522985,44.05571108480168,-20.017752452664716,-39.36406980223655
11.069686616899835,4.722825651302605,5.087193564320002,24.80255641918575,44.17450799876046,-20.07973076788314,-39.451682347457854
11.084149552370711,4.754010020040081,5.1079392078969486,24.894800341634962,44.292062058283705,-20.14079032159488,-39.53805203824362
11.09842729188224,4.785194388777555,5.128478401063043,24.986116002902797,44.40836376369671,-20.200921614125242,-39.62316937491916
11.112519835434425,4.8163787575150305,5.1488089421011,25.07649399999214,44.523403712002384,-20.260115242477113,-39.70702495448735
11.126427183027264,4.847563126252505,5.16892865221776,25.165925027548592,44.6371725978463,-20.318361901296086,-39.7896094715938
11.14013338069977,4.87874749498998,5.188812199640077,25.254296878652944,44.749530294877545,-20.375549383662964,-39.870782799887564
11.15428372094513,4.909931863727455,5.209397262588193,25.345776773772606,44.865773285426584,-20.43584491004515,-39.95584142169913
11.169644645402736,4.94111623246493,5.231809290791846,25.445364415169596,44.99224254462438,-20.504248182704664,-40.051126312159454
11.186216154072584,4.972300601202405,5.2560646228386005,25.55312962030478,45.1290078899318,-20.580829019102374,-40.15670728872939
11.203980026645342,5.00348496993988,5.2821541265336815,25.669028840020907,45.275993886650255,-20.665543870081027,-40.27250891671038
11.22155780247633,5.0346693386773556,5.308061060417063,25.784101652413355,45.42182780674693,-20.749432313736,-40.38715846806958
11.238949481565559,5.0658537074148295,5.3337827201297765,25.8983365087189,45.56649810145863,-20.832482801304067,-40.500644394043796
11.256155063913019,5.097038076152305,5.359316421331204,26.011721945261854,45.70999330710964,-20.91468386910955,-40.61295523095734
11.273174549518714,5.128222444889779,5.384659499974154,26.124246584641554,45.8523020462993,-20.996024139751775,-40.72407960140952
11.290007938382644,5.159406813627255,5.409809312576873,26.23589913690656,45.99341302907619,-21.076492323279304,-40.83400621544893
11.306655230504811,5.190591182364729,5.434763236492205,26.346668400716563,46.13331505409998,-21.156077218351832,-40.942723871735254
11.323116425885212,5.221775551102205,5.45951867017374,26.45654326449128,46.2719970097904,-21.234767713389076,-41.05022145868819
11.338703704440766,5.25295991983968,5.483033726810395,26.560900644846278,46.40363212761762,-21.3079407250066,-41.15067220777794
11.35289430204231,5.284144288577155,5.504504333875171,26.65617469048243,46.52373971905647,-21.372030401905278,-41.23959543047932
11.365688218689844,5.3153286573146294,5.523912951519005,26.742290445264352,46.632244827971576,-21.426961787949722,-41.316916170656945
11.377268958370287,5.346513026052104,5.541523083873814,26.82041950410307,46.730640181251076,-21.473906478050967,-41.38412715519897
11.389024805574339,5.377697394789579,5.559440290827435,26.899904288509838,46.83069769826493,-21.52220689372026,-41.45300030347535
11.400955760301999,5.408881763527054,5.577666459777367,26.980752867077435,46.93242544760594,-21.57187110355038,-41.52354368407888
11.413277601261589,5.44006613226453,5.596534311466003,27.064440641599575,47.03767644380736,-21.624374509335045,-41.59761031154282
11.426223504482074,5.471250501002004,5.616406587455967,27.152575624596416,47.14846675744005,-21.681325123594412,-41.677216256438044
11.43979346996346,5.50243486973948,5.637290594258631,27.24518904706504,47.26482761950109,-21.74275417732556,-41.76239274976161
11.453987497705741,5.533619238476954,5.659194007686393,27.34231371926928,47.38679184025433,-21.808694480792326,-41.85317260177738
11.468805587708918,5.564803607214429,5.682124875265724,27.44398404115639,47.514393819647,-21.87918043394196,-41.94959021243257
11.484247739972993,5.595987975951904,5.706091618761142,27.550236013252462,47.647669558205195,-21.95424803730056,-42.05168158225329
11.500199843243198,5.627172344689379,5.730925117740384,27.660318607387012,47.78566833306261,-22.033146262697635,-42.15849598837323
11.516653699555716,5.658356713426854,5.756620017421097,27.77420691795008,47.92835089217259,-22.115850204523227,-42.26999417874573
11.533444025232972,5.689541082164329,5.782924554440905,27.890784049241663,48.074311093399366,-22.201242967077334,-42.384770011235034
11.550219856072406,5.720725450901804,5.809291463470393,28.007624217759975,48.22050896588669,-22.286898766858172,-42.499783514984884
11.566950979853566,5.751909819639279,5.835672952500268,28.124515696062577,48.36667991080631,-22.3726058764233,-42.61477009116703
11.583421617868128,5.783094188376754,5.861726613732563,28.23994168364397,48.510929514913194,-22.456847495267215,-42.727835326536436
11.599398594087129,5.814278557114228,5.887078110321,28.352244610048032,48.651192149700506,-22.537966052933804,-42.83691359258628
11.614881908510569,5.845462925851704,5.911720374621313,28.461394268063785,48.78743760795728,-22.61593134221208,-42.941974682105574
11.629871561138444,5.876647294589178,5.9356465390684585,28.56736130483887,48.91963653683115,-22.690714010249692,-43.04298924224197
11.64429313897227,5.907831663326654,5.958730662847726,28.669589046592755,49.047102039794225,-22.7617573832661,-43.13927037646757
11.658052332779809,5.939016032064128,5.980813769568268,28.76737470348186,49.16896628584652,-22.828358671417732,-43.22995025378239
11.671263253815823,5.970200400801604,6.002071423497573,28.86149685106895,49.28620754524664,-22.891296450267347,-43.31600714444504
11.683934100044134,6.0013847695390785,6.022510281588778,28.95198596446456,49.3988706395418,-22.95060119492548,-43.39748587000272
11.696064871464738,6.032569138276553,6.042124112097482,29.038815404843852,49.50692892990715,-23.0062462665673,-43.47435979163059
11.707996708434164,6.063753507014028,6.06146038301326,29.12440941164396,49.61340365140374,-23.060655904629932,-43.549650144389716
11.719759823172865,6.094937875751503,6.080566083029218,29.208976285888987,49.7185559764415,-23.114038410137482,-43.623618100689995
11.731354156405686,6.126122244488978,6.099439333168255,29.29250798197848,49.822377755688436,-23.166385737489502,-43.69625551119946
11.742737841013735,6.157306613226453,6.118009999208851,29.374694391344484,49.92448561311852,-23.21738777811803,-43.76717899989207
11.75391087699701,6.188490981963928,6.136275907609532,29.45552622318106,50.024870257925826,-23.267035241217133,-43.836379275961896
11.764873264355513,6.219675350701403,6.154234921009001,29.53499434116363,50.123522553785776,-23.31531899046223,-43.903847203084375
11.775699416087726,6.250859719438878,6.172007219222718,29.61363079733853,50.22110477549205,-23.36277107789965,-43.97024505605317
